scan_idx,x,y,z,a,b,c,d
268,0.0024360484061097614,-0.8319964508533774,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
269,0.007302306422338391,-0.8359681325124281,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
270,0.01212752312150503,-0.8339118112045054,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
271,0.017051190894826457,-0.8378265071540104,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
272,0.02186381289176694,-0.8357140754715312,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
273,0.026524646287324514,-0.829576045601061,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
274,0.0312659829326099,-0.827409483456929,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
275,0.03598305173806981,-0.8252158378420744,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
276,0.040576977805992766,-0.8209979005890751,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
248,-0.08088650448999793,-0.7114164763014101,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
249,-0.07696837637295648,-0.7138626349000143,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
250,-0.07302456520994634,-0.7162872706356226,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
251,-0.06867259955111799,-0.7147083786683713,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
252,-0.06416171749599726,-0.7111112816867041,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
253,-0.06003124978285039,-0.7114718757503014,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
254,-0.05589875776048262,-0.7118084783247374,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
255,-0.05176438078034399,-0.7121210780594622,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
256,-0.04722802196251117,-0.7064230460696489,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
257,-0.04312506409763898,-0.7066853860972274,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
258,-0.03924110812228695,-0.7109178244268138,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
259,-0.03501355258015623,-0.7091361087025696,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
260,-0.030895046044465104,-0.7093274742035701,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
261,-0.02692634588389249,-0.7134920832297189,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
262,-0.022782680786622794,-0.7136364133018425,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
263,-0.018533831270720617,-0.7097580338598038,0.0,-0.0035210959122101435,-0.3429394439115581,0.9393509140322419,-0.666857602808616
252,-0.07081153156417341,-0.7848118930410375,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
253,-0.066421133758264,-0.7872028117921005,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
254,-0.0618487684257824,-0.7875752432290748,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
255,-0.057419313897078945,-0.7899158281701907,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
256,-0.052964760744602365,-0.7922315198644567,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
257,-0.04848524149456725,-0.7945219867506572,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
258,-0.04409113261093887,-0.7987840703835869,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
259,-0.03935326061322386,-0.79702903703167,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
260,-0.034637264102090885,-0.7952460411775214,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
261,-0.030094151017549427,-0.7974323213082453,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
262,-0.02539917973694175,-0.7955946755362863,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
263,-0.020778774940927752,-0.7957287531470459,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
264,-0.016198266102013904,-0.7978355602301842,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
265,-0.011593989200986076,-0.7999159946443714,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
266,-0.006948723493444129,-0.7999698333782956,0.0,0.2528829703732,0.09608379576065104,0.9627139281673724,-0.7675248721783524
247,-0.09736503138374812,-0.8141990167848692,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
248,-0.09263537877633707,-0.8147506826439427,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
249,-0.08768820858548085,-0.813286424637217,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
250,-0.08276116906838019,-0.811792192615876,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
251,-0.07804573899055398,-0.8122590951925837,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
252,-0.07314795474993772,-0.8107067248976666,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
253,-0.06843899000945684,-0.8111178223445008,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
254,-0.06404087639025534,-0.8154892988723312,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
255,-0.05944928944449302,-0.8178421426255502,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
256,-0.054565709900348126,-0.8161780527110426,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
257,-0.0500689316736584,-0.8204737326572956,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
258,-0.04541386596510842,-0.822747581187425,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
259,-0.040536819754474554,-0.8209998843749797,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
260,-0.03576863301556148,-0.8212214371238339,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
261,-0.030999240125287316,-0.8214152975268915,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
262,-0.026164983797502078,-0.8195824436215569,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
263,-0.02135306307366711,-0.8177212710462474,0.0,0.1901610670119434,0.2868159252353875,0.9389224641173775,-0.7960975859631609
